ABOO AVL Rojinegro
7153729 1445500 1472030
6384269 1584249 1418580
5950829 1379620 1572220
6089159 1372360 1501749
5792180 50507432 2273420
12280048 1571890 1458810
6425398 1482329 1523860
6145169 1403190 1447990
7053840 1391100 1484320
74292399 1758980 1707319
8873308 1724190 2010630
64624710 1447590 1507389
19251428 1765810 1544570
9640069 1375830 1497720
7996128 1444070 1478180
9190388 1794420 1557900
7491389 1898049 1732720
6901449 1587150 1386210
6922009 1421410 1432970
61827041 1599350 1458959
7457748 1568110 1400840
7052719 1557339 1427531
6257990 1615650 1771370
6550099 1356730 54263882
10874848 1587820 1796790
7178519 1547950 1515789
11193428 1957439 1919360
65895540 1721750 1490129
7244378 1699230 1818760
10307368 2140709 2125820
7438639 1392139 1367840
69103540 1482010 1382120
11294038 1998769 1747769
10325009 1643530 1653680
64551981 1388189 1753370
8053898 1613290 1684529
7278608 1525360 1417710
6658679 1390790 1388470
56629851 1632340 1889819
13634028 82440108 1489590
25289066 1682180 2050980
12914818 2010950 56862131
17737858 1566009 1631520
11440158 1389120 2019490
69188089 1865090 1718100
8346669 1369609 1416800
6527319 1560390 1770040
73615969 1497040 1446500
8009209 1984660 1471250
6947149 1551269 1440730
5784009 1517380 1366529
5832589 1479050 1537980
57533041 1495190 1426329
5865610 1376499 1365299
5693990 1344609 1399370
5618029 1348130 1393150
5632009 1384520 1437909
6242010 50143462 1371200
7742729 1362950 1391039
6002829 1404409 1467879
6727609 5590149 1677090
7020769 1377790 1568970
57869971 1470670 1459070
7284169 1360180 1497030
5992729 1397510 1681660
10271439 2112880 1932129
7920709 2033760 50883352
13196528 1764730 1557170
8198269 1908339 1341451
7947509 1972780 1484240
63185700 1762330 1842710
8929788 1422720 1342140
5587599 1390260 1377440
5527979 1378340 1504620
5613390 1454459 1772570
66759600 1660820 1637649
7743290 1612999 1519820
6679019 1387150 1601479
7195370 1826769 1445440
62949560 1751181 1509759
10366579 1719000 1774660
6305189 1355620 1776190
8516259 1687020 1615220
60885551 1659379 1636470
7080719 1575270 1476960
6568609 1368620 1693590
7850569 1964390 1891469
65733060 1976550 2038359
8388969 1977500 2024199
7031889 1827680 1563120
8003029 1828580 1820180
67109220 2139610 2067219
8824778 1358660 1630010
7037509 1528790 1689079
7070399 1650370 50465403
11949658 1759959 1690560
7689869 1535710 1595709
8988729 1887760 1673820
62898131 1820330 1700190
12962188 6268099 1615030
15745077 1917930 1902360
54525942 1956599 2027040
13194218 1948200 1827460
9853449 1632780 1562090
8371029 1358510 1654790
67981850 1856549 1904719
11683859 1710480 1989720
10361419 1748629 1893980
63320260 1346060 1400370
6599509 1731280 1673969
8155808 1805180 1912050
10279198 1953140 2079819
65553071 1775589 1778079
10166279 2020149 1998990
10627359 2005499 56981542
14518488 2129609 1924340
9676648 1671329 2006270
8019579 1369850 1635230
71834239 2124479 2103190
11202159 2107480 2045470
9359788 1719230 50818802
23393476 1507640 1770340
9363608 1624940 1695750
9769548 50555943 2207960
18686028 2298349 2154810
13236208 1693680 1914830
72688090 2180550 1864119
13477658 1993820 1665970
66716381 1885210 1783320
19951777 1947920 1775089
9960179 2575040 2020510
67587210 1669220 1677910
10269338 1679840 1754360
7992979 1737180 1829700
60815121 1905480 1884560
12025189 2090970 2056680
15012708 1500510 1832430
8847628 50605502 1569160
22349247 1808980 1890819
16491918 1852770 1828759
69858410 2171060 1964769
94186096 1840240 1636650
9955058 2066880 2202310
77280818 2129439 1942170
12198658 1977110 2041290
76966349 1655939 1730690
9370859 1646610 1721459
7016829 1380939 1680270
66629020 1541609 1588139
9066548 1713350 1751370
7805839 1958140 1800230
8212799 1420410 1474920
65590270 1581470 1762060
13711678 1732160 1633910
10134939 1904289 1833490
63174511 1518590 1852949
13090198 1973100 1636230
11950198 2191780 2204919
68355650 1467980 2065700
10182418 1891450 1782520
11261208 2018890 2059810
64681570 1438730 1449580
10437018 1899169 1980520
7672699 1561240 1982630
10592898 54616222 2103080
25480227 1409739 1515720
12581028 1781980 54846992
18246807 1973800 2047570
19464146 2009621 2089250
73553679 2032850 2070220
10274068 2169820 2078970
7703368 54603232 1587420
14074868 1729579 1680079
9090399 1885800 1955830
8953249 1412710 1377380
60266091 1428410 1673509
9909369 1480510 1401539
7799919 1659450 1669720
7454289 1433669 1408960
6556359 1367550 50700922
15832148 2037090 2107769
14178207 2089030 2064000
65420060 1738570 1437530
6607289 1425080 1376059
6740259 1456560 1509410
6459538 1899960 1544850
8273259 2076470 52843752
17520417 2067540 1979799
10210889 1480180 1622949
10294959 1692130 2047110
63085340 1383610 1399700
6531678 1437801 1660480
8104629 1723660 1598270
6100149 1401200 1595179
59236701 1559310 1440490
15397657 2077539 2102830
13230588 2057800 1597690
63898891 1580920 1425179
5874880 1400589 1450209
8202039 1696810 1442029
6611179 1733359 1516740
61955771 1551669 1570620
12484479 2025079 2007490
14750478 1842370 1961469
61887191 1656480 1406580
6981200 1407900 1374710
6303799 1526330 1452570
6626849 1936490 1560560
6435509 1350310 1577270
62608711 1414119 1413950
6226869 1378590 1411380
5892789 1363889 1402251
5611399 1404440 1644850
5732079 1382850 1415780
58680722 2093969 1953430
11456519 1844670 1732689
7538999 1594810 1409210
6791609 1404139 1384189
63583841 1444950 1419549
6153749 1601689 1688300
9004738 1695960 1384510
5984590 1511439 1661920
62715511 1490350 1774840
12920818 1431720 1402329
7386439 1504820 1640200
7299189 1459170 1433620
56011942 1920950 1526330
9597739 1649500 1803110
7529169 1442949 1444330
6379989 1664350 1425350
6745999 1418490 54271612
11901058 1407739 1522899
7287519 1358150 1847249
6922309 1360360 1408420
6646369 1670990 1389310
55759401 1374360 1382050
10620928 1578370 1429280
6905599 1477910 1507010
6446229 1463590 1846939
5982049 1354600 1433460
63032010 1578550 1453500
8154319 1736919 1396830
5962500 1607919 1443310
6134669 1608300 1449950
59492641 1375870 1413429
11693078 1692129 1613620
6908219 74261069 1561630
13134748 1613310 1469040
6563069 1462370 1479740
5759319 1489220 1650410
5999729 1413079 1421879
56134082 1557800 1386580
9132108 1566260 1385670
8169679 1806569 1636640
74015919 1479230 1479960
12004628 1483900 1534199
6735309 1596180 1524830
6226599 1395600 1549240
6066628 1449869 1358180
62015831 1398180 1766830
10423319 1403890 1461539
6050420 1442109 1557830
6344390 1383780 1466000
66802209 1614850 1829040
7889869 1730650 1886620
9819678 2058740 1822240
63280860 2154230 2186379
14121109 1946970 2075530
9744898 1359530 1487380
6748609 1519559 1584509
62137741 1475660 1711929
7774039 1595749 1486660
7790909 1757649 1440060
6428690 1538640 1521680
64235340 1690369 1620120
8263449 1987639 2034749
10305458 2073280 2075260
67393720 1512830 1610110
9723619 1640790 1536019
7364149 1615130 1853650
8407319 1497959 1947540
60361171 1490600 1371950
6811199 1362450 1434710
7367888 1481190 1613850
7282158 1452840 1731430
61693061 1925950 1876390
8630659 1612330 1588689
7063318 1846859 1418550
6958229 1654850 1702729
6658529 1400609 1486690
60768161 1782270 1388110
7769949 1566249 1991900
7257879 1648130 1796719
8443479 1804360 54452212
18661047 1899800 1973540
11846248 1568359 1463829
6793299 1476080 1430730
64047120 1633140 1719690
11049159 1556110 1477910
10682598 1584660 1419430
68741760 1641510 1781390
8778749 1719149 1824390
6949519 1639850 1749849
7970419 1723639 1951080
62856220 1602070 1743320
7945399 1462331 1735930
7428069 1469310 1480799
8429468 57885292 2106470
12142948 1547400 1736080
7729299 1459799 1462410
7216469 1689540 1882330
63654731 1781410 1643650
15783178 2006190 2118900
12415978 1592440 1427560
62030691 2070380 1757360
9559038 2060149 1489620
7797079 1950400 1568669
7223839 1529450 1592840
65988290 1638910 1583290
6673168 1612540 1574390
8668969 1843950 1946340
11970078 51105623 2204929
25419786 2261379 2125110
11459398 2143650 52947592
12674318 1723960 1670430
8402398 1744110 1779510
8372939 1518179 1551250
7120519 1424050 1443490
72325739 1660440 1986399
13716438 1940940 1969360
72341379 1976140 2053109
13593518 1773500 1939240
7653438 1381860 54612361
14640808 1971630 1765420
9838858 2011260 1956860
11493339 1642029 1581569
63673871 1732279 1904070
11662458 1498140 1498180
11609328 1590400 1714740
66812250 2285879 1553179
22822877 2319480 1998419
77100939 2152670 1918770
22528707 54935092 1801010
14413487 2040420 2012520
10630308 1870720 1732860
8095669 1751110 1629080
62056561 1637360 1821030
10845769 1516989 1712020
7540309 1943490 1665369
75844040 2109210 1504000
87158867 2101140 1992950
14776708 1896049 2071549
12665228 58892622 2047129
12085549 1626350 1865050
13872968 1681400 1622570
84315187 2250650 2087999
15655988 2036200 1862201
70398959 2116070 1794080
13559878 1673760 1655590
69936039 2054200 1682130
12923668 1941000 1546950
8407469 1804480 1833260
12760148 54017442 1811299
20572936 2108660 1857900
12668739 1705661 1499179
71262410 1936430 1921319
13365598 1780610 1559120
10776018 1578660 1437700
57652841 1598070 1374980
9211858 1585610 1676330
10861478 1908680 1938229
72035388 1657919 1554240
9112609 1535950 1412000
5935618 1501220 1521400
6420199 1362510 1372300
56549332 1415449 1774190
10342288 2027609 1983350
12545138 1539730 1748540
7492739 1381639 1655380
65901160 1915230 1863760
13605708 1920430 1946980
10449738 1508520 54342382
13895798 1514180 1424819
7362829 1451490 1848060
7447129 1661069 1384520
7000959 1985060 1543060
64420340 2143980 2263400
11020388 2132890 1822069
13250248 54961541 2186890
39689544 2929779 9806739
51146223 2442769 2296360
29474976 2075050 1425760
60551951 1607570 2199610
12947598 2256440 2221629
15764918 2259060 2220720
65838691 2198990 4828129
23523316 3299990 2251870
60701400 1867619 1589010
13756027 1548059 1853590
10339569 2508209 2032120
61212601 1917109 2142939
12777149 3992959 1929320
8739149 1921330 1505890
69273749 2096459 2349210
20743937 2141740 2158199
64605921 1740599 2274440
22892066 2067200 2103110
63628431 2087520 2051310
15231517 1602920 1540230
16511527 1833850 1819600
65314210 1934269 2086280
11346468 1943680 2290829
12495618 10184828 1768910
56414492 1394160 1354910
7925159 1380679 1428720
6904869 1504580 2018960
7848959 1440699 1377510
57635602 1654630 1864640
9986479 1816159 1520810
7954648 1812510 1861420
9427298 2022180 1707189
64691161 1535040 1534729
8534029 1776890 1709549
8959449 1884580 1478700
6569299 2032899 1747119
62726611 1652290 1791969
11343028 2316909 2500770
14150778 6619589 4496089
56333152 6381749 7943429
20888247 2211859 2330830
51775122 2688400 2841260
112686363 2248700 2179550
94057186 2519589 2990009
80987698 3215440 1382600
22292147 2613470 2084819
76356509 2585299 2521369
11977659 2226659 2349900
12338919 2141240 57814431
29168415 2393530 2781570
15328167 2095749 2112250
50115433 2504689 2325520
13376028 2166229 2047960
8358139 1820660 2026180
60264301 2090640 2112980
14249187 2139770 1985440
13989178 2136710 2058559
66964460 2294170 2467510
20847287 2840260 3960270
67294750 5963140 7147728
22199786 2238100 2467459
17413308 2467389 25245826
20350357 2913909 3035030
13225778 2469679 2435480
67321080 3471979 1995609
13751078 2087380 2204800
9585208 2233960 2253210
61833760 2288500 2209620
10243968 1786340 2390439
8223459 2081080 2562610
9084579 47275032 2094590
9801788 1497410 1789210
9497799 2086229 3000140
13629768 2203439 2760420
62665721 2619899 2004110
16142347 1977190 2198880
99206495 2469660 2347829
69680119 1807880 1973590
87086907 2679070 3197660
25261266 2091919 2074970
80366817 2462110 2579540
80161208 1996830 1720099
15691458 3789069 2950600
18417227 2208730 49713133
15756448 2007450 1749660
13218478 1437380 1943890
76965979 1428469 1989809
14305828 1917220 2225599
66884420 1907520 1590880
16394297 2183380 2077519
17131567 1431570 1673309
77285500 2224750 2135630
78807259 2037040 1977509
20288277 1956920 3898970
65251270 1529569 1457280
9014179 1992889 2020669
18961707 2156540 2125590
63486600 1548709 1481610
8361579 1494130 1592409
8799369 1607940 1537689
8929029 2132650 57347451
12912228 2172660 2151139
12334789 1366920 1408589
11851069 1880660 1922900
76428599 2309579 2287459
71258349 1780650 2017370
17643177 1474430 1726670
7317749 1755070 1596470
11393139 1565400 50919873
19179677 78886469 2142170
12958287 1458630 1495390
10779379 2086160 2288959
86033917 1483210 1641399
8900668 1737190 1777840
79980398 1791530 1788760
12744238 1567069 1506209
10376728 2035399 55867692
22643597 1702690 1491280
10488599 1623559 1840280
9768508 1880190 46407402
9208439 1378580 1349729
6657280 1560520 1592780
7042859 1598200 1342710
8822438 1708440 1371700
65341981 1398129 1632280
8488928 1523571 1369099
6963929 1892640 2004890
8749819 1400620 54168152
13656327 1980799 2000319
7819159 1702500 1533770
6771018 2056290 1549860
8118679 1361791 1369460
64318851 1998159 3407629
7422189 1944750 1883569
5956959 1439760 1537880
5863729 1593030 1455729
56942152 1430850 1387770
5858839 1575780 1415219
6003888 1620230 2089450
7457709 1361840 1355139
5439379 1383250 1418480
62285051 1636440 1444350
8369408 2017580 2004730
10730838 1493110 1613450
7433609 1393939 54217092
11624569 1562530 1657580
9533468 1826101 1849260
10256319 1830249 1903940
61356041 1897459 1534340
9267099 1382450 1874310
10148289 1997820 1940709
7420649 1377060 1345670
5598319 50257933 1365810
9521719 1359760 1357220
6146029 1428210 1361530
6000119 1466720 1357060
5709959 1410040 1385969
5791560 54787282 2041649
9058219 1405860 1818550
9130118 1713600 1922880
8819919 1533220 1677340
62968000 1439790 1355490
9861068 1422050 1569480
7454089 1503149 1517460
6379390 4869069 1483279
9654049 1526510 46237093
10496079 1490610 1417330
7450349 1436840 1405579
9426359 1941420 1522880
8502708 54271722 1619220
8422099 1393119 1405660
6099529 1369320 1468910
8349859 1418550 1547180
7955319 1377050 1776810
64172660 1753880 1931690
12234599 1670210 1929659
10453029 2097159 2005280
71454510 1842909 1805230
9709948 1934320 1946149
13106709 1871000 1617659
63257011 1812380 1657540
9158538 1635230 1584960
12125978 1896830 1969429
83732158 1499240 2006579
18896097 1398880 1576570
9116739 40487213 1669599
15046718 1582340 1561450
11164199 1917390 2005120
73661630 1694259 1779220
17575257 1969279 2012220
14339629 1360079 1346900
63681761 1999789 2015740
27009076 2012560 2031290
76320008 3069000 1512789
22002807 1910590 45633553
58130711 2545340 2339210
37244914 2018830 1963380
23311446 1791220 1556749
71898139 2506960 5029109
29479616 2032809 2037350
79408628 2005860 2497709
19967698 2091540 2043700
145516688 2111569 1977770
21472206 2118810 1733320
105434014 2050440 2133909
74631098 1666309 1484350
22850426 2103130 2050610
90875566 2916310 2094720
19020707 2063299 2032910
72567639 1811740 1938480
17525288 1789330 1919339
63120001 2132909 2041241
16753678 1983600 51826612
21112807 1853590 1849879
12068739 2022510 2019279
12434608 47112433 2589350
29356405 1930090 4251850
92776836 2210880 2128930
16943417 2029069 2019460
58821681 2571940 2254299
17181578 2222929 2063270
78535679 2169440 2070720
25433536 2302330 46126313
35950574 2097150 2296500
119207902 2090580 10214358
39080404 2368650 4363949
13846888 2179140 2278760
24073156 42612464 4134019
58080971 1833509 1700480
8426388 1736729 2018640
9175229 1897300 11434949
22963066 5491380 2114030
10260318 1745820 2033749
19816847 1740710 30621155
29992156 3441209 1958180
29271096 1698260 2892139
46742353 2242050 2033590
12288948 1693850 4037199
89256156 2213150 1906730
21536347 2037429 2025009
76851909 2183539 1926150
13369238 1589230 2263759
68428630 2426570 1763790
72286269 2159889 2307860
24517156 2079570 2413390
85382057 2517529 2408680
24223216 2159789 46988013
20432257 1881940 1647370
8269599 1537729 1741150
16835427 1838010 46872493
27484836 1387060 2038000
24149606 3064940 2009709
57287332 2008679 2030040
20270657 2095600 2193800
62474061 3751640 2188989
30267286 2142269 2095820
61411881 2324210 2137830
18613377 2339060 2112310
89957307 2059240 2793649
30234206 5324639 28014736
27622606 2035410 2838220
115554903 1961820 1592069
8916938 1773600 2566810
45501433 2577259 2411080
8906389 2268070 1939860
76766319 2497269 15475688
84150047 7513718 1388090
23677117 2117229 2347030
13142768 1655859 39144944
13908458 7087679 2259049
14862628 1924140 1995730
8538898 1629550 46912483
16569338 3747229 1869960
